Wall time,Step,Value
1522398152.178764,144,0.7519999742507935
1522398153.0436454,148,0.7199999690055847
1522398153.5626097,150,0.7520000338554382
1522398154.2985299,153,0.7440000176429749
1522398154.4720993,154,0.7360000014305115
1522398154.729433,155,0.7360000014305115
1522398155.2228847,157,0.7599999904632568
1522398155.4650512,158,0.7559999823570251
1522398155.690924,159,0.7599999904632568
1522398156.3122249,162,0.7400000095367432
1522398156.7730286,164,0.7480000257492065
1522398156.9893386,165,0.7440000176429749
1522398157.4638338,167,0.7760000228881836
1522398157.6687562,168,0.7319999933242798
1522398158.3059275,171,0.7559999823570251
1522398159.5598109,176,0.7720000147819519
1522398159.8274567,177,0.7680000066757202
1522398160.0484376,178,0.7440000176429749
1522398160.4702804,180,0.7559999823570251
1522398160.6955073,181,0.7519999742507935
1522398161.08604,183,0.7559999823570251
1522398161.5583377,185,0.7559999823570251
1522398161.7742417,186,0.7440000176429749
1522398162.01585,187,0.7720000147819519
1522398162.2431953,188,0.7639999985694885
1522398162.644791,190,0.7879999876022339
1522398162.849669,191,0.7680000066757202
1522398164.4808815,198,0.7800000309944153
1522398165.3853943,202,0.7799999713897705
1522398166.245489,206,0.7360000014305115
1522398166.4503586,207,0.7599999904632568
1522398166.6708164,208,0.7760000228881836
1522398167.6033337,212,0.7759999632835388
1522398168.2544858,215,0.7760000228881836
1522398168.8960001,218,0.7919999957084656
1522398169.1205332,219,0.7879999876022339
1522398169.8406315,222,0.7639999985694885
1522398170.0508244,223,0.7760000228881836
1522398170.4891891,225,0.7559999823570251
1522398170.70969,226,0.8159999847412109
1522398170.914543,227,0.8040000200271606
1522398171.382795,229,0.7680000066757202
1522398171.594386,230,0.7759999632835388
1522398172.0460126,232,0.7879999876022339
1522398172.296477,233,0.7799999713897705
1522398172.513818,234,0.7879999876022339
1522398173.1781166,237,0.7919999957084656
1522398173.8977187,240,0.7760000228881836
1522398175.053961,245,0.8040000200271606
1522398175.6045582,247,0.7960000038146973
1522398176.0663142,249,0.8040000200271606
1522398176.2747154,250,0.7919999957084656
1522398177.4224558,255,0.7919999957084656
1522398178.09545,258,0.8119999766349792
1522398178.3315556,259,0.8080000281333923
1522398178.5799234,260,0.7720000147819519
1522398178.83052,261,0.7639999985694885
1522398179.2843487,263,0.7720000147819519
1522398180.2608273,267,0.7919999957084656
1522398180.7177188,269,0.7720000147819519
1522398181.1860604,271,0.7919999957084656
1522398181.6739554,273,0.800000011920929
1522398182.8761792,278,0.7800000309944153
1522398183.3543699,280,0.7879999876022339
1522398184.3119123,284,0.7639999985694885
1522398185.5066333,289,0.800000011920929
1522398185.9799356,291,0.8079999685287476
1522398186.221286,292,0.7760000228881836
1522398186.956465,295,0.7839999794960022
1522398187.4471686,297,0.784000039100647
1522398187.6576138,298,0.7559999823570251
1522398187.8780875,299,0.7720000147819519
1522398188.3619823,301,0.800000011920929
1522398188.5671046,302,0.800000011920929
1522398188.771903,303,0.7680000066757202
1522398189.6756954,307,0.8119999766349792
1522398189.9228337,308,0.8040000200271606
1522398190.3461592,310,0.7839999794960022
1522398191.0986407,313,0.7919999957084656
1522398192.159513,317,0.8080000281333923
1522398192.4123645,318,0.8199999928474426
1522398192.6585848,319,0.8080000281333923
1522398192.8632987,320,0.7720000147819519
1522398193.3481286,322,0.8039999604225159
1522398194.0523283,325,0.8079999685287476
1522398194.2934911,326,0.7839999794960022
1522398194.4982996,327,0.8079999685287476
1522398195.2126327,330,0.7680000066757202
1522398195.5162952,331,0.8159999847412109
1522398195.9698741,333,0.7800000309944153
1522398197.297192,339,0.8119999766349792
1522398197.7809777,341,0.8119999766349792
1522398198.487612,344,0.7960000038146973
1522398198.73947,345,0.7879999876022339
1522398199.2493951,347,0.8199999928474426
1522398199.5301578,348,0.8119999766349792
1522398200.7325041,353,0.8079999685287476
1522398200.9747188,354,0.7799999713897705
1522398201.5422392,356,0.8320000171661377
1522398202.0338223,358,0.800000011920929
1522398202.291359,359,0.800000011920929
1522398202.5170617,360,0.7919999957084656
1522398203.2335944,363,0.8040000200271606
1522398203.4673927,364,0.7839999794960022
1522398204.176697,367,0.8079999685287476
1522398204.412459,368,0.8320000171661377
1522398204.896906,370,0.8119999766349792
1522398205.1319683,371,0.8079999685287476
1522398205.6322658,373,0.7919999957084656
1522398206.5361664,377,0.800000011920929
1522398206.7566934,378,0.800000011920929
1522398206.9837973,379,0.800000011920929
1522398207.6067622,381,0.8199999928474426
1522398207.875542,382,0.7960000038146973
1522398208.5581496,385,0.7919999957084656
1522398208.7629476,386,0.800000011920929
1522398209.0303023,387,0.7879999876022339
1522398209.2751658,388,0.7680000066757202
1522398209.783691,390,0.8079999685287476
1522398210.0204768,391,0.7720000147819519
1522398210.2707899,392,0.7999999523162842
1522398210.4927495,393,0.7960000038146973
1522398212.6940534,402,0.8199999928474426
1522398212.9518578,403,0.8119999766349792
1522398213.378439,405,0.8039999604225159
1522398214.0979404,408,0.8119999766349792
1522398215.692758,415,0.8159999847412109
1522398215.9187098,416,0.8199999928474426
1522398216.8104572,420,0.8119999766349792
1522398217.0642645,421,0.800000011920929
1522398217.2963462,422,0.8159999847412109
1522398217.838339,424,0.8240000009536743
1522398218.268095,426,0.8240000009536743
1522398219.130676,430,0.8399999737739563
1522398221.2287989,439,0.8199999928474426
1522398221.4284554,440,0.8039999604225159
1522398221.6834276,441,0.8079999685287476
1522398221.8726883,442,0.8159999847412109
1522398222.3412333,444,0.8199999928474426
1522398222.5828686,445,0.828000009059906
1522398223.3061306,448,0.828000009059906
1522398224.0489206,451,0.8040000200271606
1522398225.9193196,458,0.8079999685287476
1522398226.1556506,459,0.8119999766349792
1522398226.5084314,460,0.800000011920929
1522398226.7776453,461,0.8320000171661377
1522398227.3585703,463,0.828000009059906
1522398227.7095695,464,0.8079999685287476
1522398227.9671996,465,0.8079999685287476
1522398228.5248237,467,0.8199999928474426
1522398228.8077865,468,0.8199999928474426
1522398229.0734093,469,0.7960000038146973
1522398229.669129,471,0.800000011920929
1522398230.2786393,473,0.8240000009536743
1522398230.5305078,474,0.8240000009536743
1522398231.5774777,478,0.8199999928474426
1522398233.2020435,485,0.800000011920929
1522398233.9058957,488,0.8119999766349792
1522398234.1875644,489,0.8079999685287476
1522398234.7288818,491,0.8040000200271606
1522398235.2762384,493,0.8159999847412109
1522398236.0576131,496,0.8199999928474426
1522398238.6781735,507,0.800000011920929
1522398239.4760807,510,0.8240000009536743
1522398239.7724912,511,0.8240000009536743
1522398240.0400443,512,0.843999981880188
1522398240.5150013,514,0.8240000009536743
1522398241.0094175,516,0.828000009059906
1522398241.2768378,517,0.8240000009536743
1522398241.855024,519,0.828000009059906
1522398242.9942942,524,0.8240000009536743
1522398243.2413883,525,0.8159999847412109
1522398244.675858,531,0.8320000171661377
1522398245.1706972,533,0.8159999847412109
1522398245.4117978,534,0.8159999847412109
1522398245.631722,535,0.8240000009536743
1522398245.8744557,536,0.8119999766349792
1522398246.1280913,537,0.8479999899864197
1522398246.3405933,538,0.8159999847412109
1522398246.5766814,539,0.8199999928474426
1522398246.8126824,540,0.8359999656677246
1522398247.059295,541,0.843999981880188
1522398247.3126023,542,0.8159999847412109
1522398247.7844148,544,0.8320000171661377
1522398248.5218444,547,0.8199999928474426
1522398248.7789054,548,0.8040000200271606
1522398249.0149817,549,0.828000009059906
1522398249.5280907,551,0.828000009059906
1522398250.5439422,555,0.8240000009536743
1522398251.0966516,557,0.8079999685287476
1522398251.6018527,559,0.8119999766349792
1522398252.720007,563,0.8199999928474426
1522398252.9587188,564,0.8359999656677246
1522398253.1897988,565,0.8359999656677246
1522398253.694286,567,0.8079999685287476
1522398254.1670976,569,0.8079999685287476
1522398254.6147177,571,0.8240000009536743
1522398255.1834905,573,0.8199999928474426
1522398255.4508724,574,0.8039999604225159
1522398256.2879717,577,0.8399999737739563
1522398256.8369596,579,0.8479999899864197
1522398257.0442383,580,0.8199999928474426
1522398257.2723923,581,0.8240000009536743
1522398257.512989,582,0.8359999656677246
1522398257.764338,583,0.8320000171661377
1522398257.992277,584,0.8320000171661377
1522398258.4449532,586,0.8359999656677246
1522398258.7032983,587,0.8399999737739563
1522398259.9048724,592,0.8360000252723694
1522398260.1559684,593,0.828000009059906
1522398260.6090634,595,0.8359999656677246
1522398260.8304038,596,0.8240000009536743
1522398261.1031904,597,0.8359999656677246
1522398261.775666,600,0.8119999766349792
1522398262.2249496,602,0.8399999737739563
1522398262.7002268,604,0.8399999737739563
1522398263.1482298,606,0.8199999928474426
1522398263.5873408,608,0.8159999847412109
1522398264.1048992,610,0.8479999899864197
1522398264.32262,611,0.8479999899864197
1522398264.5742233,612,0.828000009059906
1522398265.2606566,615,0.843999981880188
1522398266.2472515,619,0.8519999980926514
1522398266.45115,620,0.828000009059906
1522398266.9364202,622,0.8240000009536743
1522398267.1706643,623,0.828000009059906
1522398267.7418425,625,0.8360000252723694
1522398268.709691,629,0.8199999928474426
1522398269.8976457,634,0.8320000171661377
1522398271.7009506,641,0.8320000171661377
1522398272.0813975,642,0.8199999928474426
1522398272.5379677,644,0.8519999980926514
1522398272.7839942,645,0.8240000009536743
1522398273.0072303,646,0.8159999847412109
1522398273.2558994,647,0.8319999575614929
1522398273.4794357,648,0.8560000061988831
1522398273.7310922,649,0.828000009059906
1522398274.1997812,651,0.8360000252723694
1522398274.4259498,652,0.8479999899864197
1522398275.3852353,656,0.8320000171661377
1522398275.6057205,657,0.8359999656677246
1522398276.0897512,659,0.8519999980926514
1522398276.548626,661,0.8560000061988831
1522398277.2645166,664,0.871999979019165
1522398277.6898406,666,0.828000009059906
1522398277.9472723,667,0.8640000224113464
1522398278.1940424,668,0.8479999899864197
1522398278.8269413,671,0.8600000143051147
1522398279.0943098,672,0.8359999656677246
1522398279.2949388,673,0.8359999656677246
1522398279.5154378,674,0.843999981880188
1522398279.7359154,675,0.828000009059906
1522398280.2200477,677,0.8240000009536743
1522398280.4712133,678,0.8119999766349792
1522398280.6820974,679,0.843999981880188
1522398281.1672578,681,0.8399999737739563
1522398281.384473,682,0.828000009059906
1522398281.619483,683,0.8479999899864197
1522398281.855396,684,0.8479999899864197
1522398282.096415,685,0.8399999737739563
1522398282.3083448,686,0.8199999928474426
1522398282.772462,688,0.828000009059906
1522398282.977298,689,0.8399999737739563
1522398283.6459332,692,0.8159999847412109
1522398284.5691333,696,0.8399999737739563
1522398285.2632146,699,0.843999981880188
1522398285.5131252,700,0.8399999737739563
1522398285.7502196,701,0.8159999847412109
1522398286.272129,703,0.8359999656677246
1522398286.4925911,704,0.8320000171661377
1522398286.7331388,705,0.8320000171661377
1522398286.944202,706,0.8399999737739563
1522398287.4527314,708,0.8199999928474426
1522398287.7138042,709,0.8159999847412109
1522398287.949974,710,0.8519999980926514
1522398288.8363395,714,0.8399999737739563
1522398289.7374868,718,0.8399999737739563
1522398290.0047722,719,0.8240000009536743
1522398290.4557285,721,0.8600000143051147
1522398290.6816669,722,0.8679999709129333
1522398290.8962235,723,0.843999981880188
1522398291.1108642,724,0.8519999980926514
1522398291.3266578,725,0.8479999899864197
1522398291.540651,726,0.8240000009536743
1522398292.2229226,729,0.843999981880188
1522398292.4364836,730,0.843999981880188
1522398293.7321348,736,0.843999981880188
1522398294.2429614,738,0.8360000252723694
1522398294.5102994,739,0.8399999737739563
1522398294.7112057,740,0.8560000061988831
1522398294.9689846,741,0.8519999980926514
1522398295.4152722,743,0.8119999766349792
1522398296.1514046,746,0.8560000061988831
1522398296.368883,747,0.8560000061988831
1522398297.073442,750,0.8600000143051147
1522398297.2976449,751,0.8560000061988831
1522398297.5426846,752,0.8320000171661377
1522398298.053331,754,0.8399999737739563
1522398298.4686716,756,0.8560000061988831
1522398299.172592,759,0.8159999847412109
1522398299.408614,760,0.8320000171661377
1522398299.9079022,762,0.8560000061988831
1522398300.5937297,765,0.8519999980926514
1522398300.8266122,766,0.8600000143051147
1522398301.0661752,767,0.8560000061988831
1522398301.5395098,769,0.8320000171661377
1522398301.7755828,770,0.8320000171661377
1522398302.06515,771,0.843999981880188
1522398302.5398593,773,0.843999981880188
1522398302.7561786,774,0.8320000171661377
1522398302.9921951,775,0.8519999980926514
1522398304.3174832,780,0.8679999709129333
1522398305.2628045,784,0.8519999980926514
1522398305.4750128,785,0.8360000252723694
1522398306.0297825,787,0.8640000224113464
1522398306.4702835,789,0.8320000171661377
1522398306.9363253,791,0.8479999899864197
1522398307.1906939,792,0.8479999899864197
1522398307.4042864,793,0.828000009059906
1522398307.6570458,794,0.8360000252723694
1522398307.8722985,795,0.8560000061988831
1522398308.129627,796,0.8560000061988831
1522398308.561267,798,0.8240000009536743
1522398309.0566154,800,0.8519999980926514
1522398309.5292149,802,0.8519999980926514
1522398310.2608058,805,0.8600000143051147
1522398310.6873844,807,0.8320000171661377
1522398310.912139,808,0.8519999980926514
1522398311.148223,809,0.843999981880188
1522398312.1264489,813,0.828000009059906
1522398312.6038892,815,0.8399999737739563
1522398312.8435662,816,0.8519999980926514
1522398313.3202066,818,0.8359999656677246
1522398314.0289588,821,0.8600000143051147
1522398314.527076,823,0.843999981880188
1522398314.760025,824,0.8360000252723694
1522398314.9949522,825,0.8399999737739563
1522398315.737895,828,0.8479999899864197
1522398316.4498005,831,0.8519999980926514
1522398316.6789186,832,0.8640000224113464
1522398317.1712897,834,0.8560000061988831
1522398317.6700757,836,0.8399999737739563
1522398318.141014,838,0.843999981880188
1522398319.3848145,843,0.8479999899864197
1522398319.919691,845,0.8320000171661377
1522398320.1798072,846,0.8640000224113464
1522398320.4001734,847,0.8519999980926514
1522398320.6572726,848,0.828000009059906
1522398321.33535,851,0.8479999899864197
1522398322.7629578,857,0.8479999899864197
1522398323.2528665,859,0.8479999899864197
1522398323.49808,860,0.8600000143051147
1522398323.7189517,861,0.8560000061988831
1522398323.9392924,862,0.843999981880188
1522398324.2188344,863,0.8519999980926514
1522398325.1583102,867,0.8640000224113464
1522398325.6435506,869,0.8359999656677246
1522398325.8628895,870,0.843999981880188
1522398326.5988178,873,0.8560000061988831
1522398326.8390405,874,0.8199999928474426
1522398327.0676,875,0.828000009059906
1522398327.302634,876,0.8600000143051147
1522398327.5387104,877,0.8479999899864197
1522398327.9841723,879,0.8600000143051147
1522398328.2623374,880,0.8519999980926514
1522398328.4610097,881,0.8560000061988831
1522398328.7045188,882,0.8560000061988831
1522398329.1870334,884,0.8399999737739563
1522398329.8968158,887,0.8639999628067017
1522398330.4028392,889,0.8600000143051147
1522398330.6389422,890,0.8759999871253967
1522398331.1147501,892,0.8560000061988831
1522398331.3628595,893,0.8320000171661377
1522398332.062587,896,0.8359999656677246
1522398332.2987788,897,0.8679999709129333
1522398332.7828875,899,0.8479999899864197
1522398332.9877696,900,0.8600000143051147
1522398334.7159512,907,0.8600000143051147
1522398334.9420755,908,0.8199999928474426
1522398335.2600174,909,0.8560000061988831
1522398335.625729,910,0.8600000143051147
1522398335.9244025,911,0.843999981880188
1522398336.23365,912,0.8479999899864197
1522398336.4294949,913,0.8640000224113464
1522398336.9289207,915,0.8519999980926514
1522398337.211753,916,0.8320000171661377
1522398337.479246,917,0.8479999899864197
1522398338.3526018,920,0.843999981880188
1522398338.6318858,921,0.8320000171661377
1522398338.9149153,922,0.843999981880188
1522398339.219395,923,0.8600000143051147
1522398339.8049653,925,0.871999979019165
1522398341.6378644,931,0.8639999628067017
1522398341.878716,932,0.8360000252723694
1522398342.2243025,933,0.8519999980926514
1522398342.837438,935,0.8799999952316284
1522398343.9895205,939,0.8519999980926514
1522398344.9206638,942,0.8519999980926514
1522398345.6582158,945,0.8560000061988831
1522398346.840471,949,0.8519999980926514
1522398347.6943996,952,0.8600000143051147
1522398347.9512842,953,0.8360000252723694
1522398348.3124487,954,0.8680000305175781
1522398348.875068,956,0.8600000143051147
1522398349.2205327,957,0.871999979019165
1522398349.4878414,958,0.8519999980926514
1522398350.278129,961,0.8600000143051147
1522398350.5298667,962,0.8240000009536743
1522398351.0722828,964,0.8399999737739563
1522398351.8345659,966,0.8560000061988831
1522398352.1464362,967,0.8600000143051147
1522398352.7347026,969,0.8639999628067017
1522398353.2830017,971,0.8639999628067017
1522398353.5660455,972,0.8600000143051147
1522398354.124984,974,0.8799999952316284
1522398354.7384298,976,0.8600000143051147
1522398355.0023546,977,0.8680000305175781
1522398355.2602336,978,0.8600000143051147
1522398355.512043,979,0.871999979019165
1522398356.2915628,982,0.8519999980926514
1522398356.5129375,983,0.871999979019165
1522398356.7491097,984,0.8479999899864197
1522398357.484327,987,0.8759999871253967
1522398357.7118354,988,0.8399999737739563
1522398359.645549,996,0.843999981880188
1522398360.380667,999,0.8799999952316284
1522398360.6213496,1000,0.871999979019165
1522398361.0865371,1002,0.8240000009536743
1522398361.576203,1004,0.8759999871253967
1522398361.8294916,1005,0.871999979019165
1522398362.5594125,1008,0.8319999575614929
1522398362.8514547,1009,0.8519999980926514
1522398363.332214,1011,0.8519999980926514
1522398363.5628018,1012,0.8799999952316284
1522398363.7993453,1013,0.8799999952316284
1522398364.0359576,1014,0.843999981880188
1522398364.7451248,1017,0.8639999628067017
1522398366.8476603,1025,0.871999979019165
1522398367.099415,1026,0.8679999709129333
1522398367.4489381,1027,0.8840000033378601
1522398367.9847867,1029,0.8519999980926514
1522398368.5184262,1031,0.8479999899864197
1522398368.7755847,1032,0.8759999871253967
1522398369.0192993,1033,0.8759999871253967
1522398369.7679303,1035,0.8920000195503235
1522398370.337753,1037,0.8479999899864197
1522398370.708175,1038,0.871999979019165
1522398371.0520914,1039,0.8399999737739563
1522398372.2071626,1042,0.8600000143051147
1522398372.5741377,1043,0.843999981880188
1522398372.8250153,1044,0.8320000171661377
1522398374.033208,1049,0.871999979019165
1522398374.5336218,1051,0.8560000061988831
1522398374.8113892,1052,0.871999979019165
1522398375.3518832,1054,0.8679999709129333
1522398375.6516807,1055,0.8560000061988831
1522398376.1397629,1057,0.8759999871253967
1522398377.7284212,1063,0.8640000224113464
1522398378.0212328,1064,0.8479999899864197
1522398378.5414355,1066,0.8840000033378601
1522398379.0311666,1068,0.8479999899864197
1522398380.0168314,1072,0.8759999871253967
1522398380.503697,1074,0.871999979019165
1522398381.0027666,1076,0.8759999871253967
1522398381.4896257,1078,0.8759999871253967
1522398381.9686034,1080,0.8759999871253967
1522398382.4629545,1082,0.8560000061988831
1522398382.7462156,1083,0.871999979019165
1522398382.9980137,1084,0.8639999628067017
1522398383.328142,1085,0.8640000224113464
1522398383.6081593,1086,0.8639999628067017
1522398384.735875,1090,0.8679999709129333
1522398385.2438922,1092,0.843999981880188
1522398385.4935558,1093,0.871999979019165
1522398387.0718763,1099,0.8880000114440918
1522398387.6953526,1101,0.8759999871253967
1522398388.3924809,1103,0.8600000143051147
1522398388.6822767,1104,0.8759999871253967
1522398388.9494214,1105,0.8759999871253967
1522398390.3831534,1111,0.8560000061988831
1522398391.0872443,1114,0.8600000143051147
1522398391.5494828,1116,0.8840000033378601
1522398392.295845,1119,0.871999979019165
1522398393.0916638,1122,0.843999981880188
1522398393.4566345,1123,0.871999979019165
1522398394.1841352,1125,0.8799999952316284
1522398394.4819279,1126,0.8679999709129333
1522398394.7602484,1127,0.8840000033378601
1522398395.0247128,1128,0.8799999952316284
1522398395.6322603,1130,0.8759999871253967
1522398395.8839095,1131,0.8679999709129333
1522398396.3742404,1133,0.8560000061988831
1522398396.6966586,1134,0.8600000143051147
1522398397.0135021,1135,0.8600000143051147
1522398397.8043728,1138,0.8600000143051147
1522398398.0516322,1139,0.8640000224113464
1522398398.6405663,1141,0.8519999980926514
1522398401.4419096,1149,0.8840000033378601
1522398401.7480414,1150,0.8799999952316284
1522398402.1665676,1151,0.8999999761581421
1522398402.6618867,1152,0.8999999761581421
1522398403.6013727,1155,0.8840000033378601
1522398403.8964648,1156,0.8840000033378601
1522398404.159499,1157,0.8679999709129333
1522398405.052849,1160,0.8840000033378601
1522398405.463822,1161,0.8799999952316284
1522398405.9009833,1162,0.8560000061988831
1522398406.850508,1165,0.8679999709129333
1522398410.6237366,1177,0.9039999842643738
1522398411.466232,1180,0.8679999709129333
1522398411.9259806,1182,0.871999979019165
1522398412.1673892,1183,0.8759999871253967
1522398412.7961912,1185,0.8639999628067017
1522398413.1000195,1186,0.8399999737739563
1522398413.9572306,1189,0.8759999871253967
1522398414.933591,1192,0.8679999709129333
1522398415.2882307,1193,0.843999981880188
1522398415.7464733,1194,0.843999981880188
1522398416.07288,1195,0.8560000061988831
1522398416.4067676,1196,0.8640000224113464
1522398416.8232076,1197,0.8799999952316284
1522398417.1701314,1198,0.871999979019165
1522398417.473036,1199,0.871999979019165
1522398417.9867167,1201,0.8959999680519104
1522398418.5033963,1203,0.8479999899864197
1522398418.814352,1204,0.8600000143051147
1522398419.3572295,1206,0.8639999628067017
1522398419.8969786,1208,0.8840000033378601
1522398420.5754397,1210,0.8840000033378601
1522398420.9047847,1211,0.8560000061988831
1522398421.3371706,1212,0.8840000033378601
1522398421.649398,1213,0.8799999952316284
1522398421.95379,1214,0.8999999761581421
1522398422.2690563,1215,0.8799999952316284
1522398423.4889884,1219,0.871999979019165
1522398424.723989,1224,0.8680000305175781
1522398424.9498773,1225,0.871999979019165
1522398425.4132085,1227,0.8679999709129333
1522398425.6696115,1228,0.8560000061988831
1522398426.90741,1232,0.871999979019165
1522398427.2059584,1233,0.871999979019165
1522398427.4799855,1234,0.8759999871253967
1522398427.963123,1236,0.8799999952316284
1522398428.6827226,1239,0.8600000143051147
1522398429.3958983,1242,0.8519999980926514
1522398429.8849587,1244,0.871999979019165
1522398430.326094,1246,0.871999979019165
1522398430.6016028,1247,0.8799999952316284
1522398431.0954034,1249,0.8919999599456787
1522398431.400068,1250,0.8960000276565552
1522398432.4143462,1253,0.8759999871253967
1522398432.685704,1254,0.8639999628067017
1522398432.946563,1255,0.8920000195503235
1522398433.4489787,1257,0.8799999952316284
1522398433.6584146,1258,0.871999979019165
1522398433.9014978,1259,0.8799999952316284
1522398434.5131745,1261,0.8759999871253967
1522398434.8531084,1262,0.8799999952316284
1522398435.178915,1263,0.8600000143051147
1522398435.4875777,1264,0.8600000143051147
1522398435.8034809,1265,0.8799999952316284
1522398436.1044164,1266,0.8840000033378601
1522398437.7343912,1271,0.8759999871253967
1522398438.0447738,1272,0.8959999680519104
1522398438.5914006,1274,0.8920000195503235
1522398439.6507053,1278,0.8799999952316284
1522398439.8887732,1279,0.8759999871253967
1522398440.3549757,1281,0.8840000033378601
1522398441.6108797,1285,0.8759999871253967
1522398442.3520565,1287,0.8799999952316284
1522398443.1392438,1289,0.8840000033378601
1522398443.7188077,1291,0.8560000061988831
1522398443.9392765,1292,0.8840000033378601
1522398444.18658,1293,0.8799999952316284
1522398444.4280949,1294,0.8759999871253967
1522398444.9306402,1296,0.8519999980926514
1522398445.665628,1299,0.8679999709129333
1522398445.9065948,1300,0.8840000033378601
1522398446.401013,1302,0.8840000033378601
1522398446.6426976,1303,0.8840000033378601
1522398446.8944259,1304,0.8999999761581421
1522398447.7680824,1306,0.8840000033378601
1522398449.256893,1310,0.8759999871253967
1522398449.959734,1312,0.8799999952316284
1522398450.2645464,1313,0.8759999871253967
1522398450.8470933,1315,0.8519999980926514
1522398451.1456788,1316,0.9039999842643738
1522398452.1653876,1319,0.8920000195503235
1522398452.4513357,1320,0.8920000195503235
1522398454.3538828,1325,0.8519999980926514
1522398454.7211225,1326,0.8759999871253967
1522398454.9840772,1327,0.871999979019165
1522398455.3041365,1328,0.8679999709129333
1522398455.9791472,1330,0.8999999761581421
1522398456.6311097,1332,0.8679999709129333
1522398456.9642699,1333,0.85999995470047
1522398457.3116043,1334,0.9039999842643738
1522398457.667551,1335,0.8880000114440918
1522398457.9758875,1336,0.8640000224113464
1522398458.2432349,1337,0.8799999952316284
1522398459.0389519,1340,0.8920000195503235
1522398459.859858,1343,0.8479999899864197
1522398460.338489,1345,0.871999979019165
1522398460.8381472,1347,0.8840000033378601
1522398461.0772521,1348,0.8399999737739563
1522398461.3062527,1349,0.8799999952316284
1522398461.558412,1350,0.8880000114440918
1522398461.8075924,1351,0.8799999952316284
1522398462.8862157,1355,0.8920000195503235
1522398464.012342,1359,0.871999979019165
1522398464.528138,1361,0.871999979019165
1522398464.8110905,1362,0.8759999871253967
1522398465.6178331,1365,0.8959999680519104
1522398465.8725467,1366,0.9079999923706055
1522398466.085831,1367,0.8959999680519104
1522398466.8436427,1370,0.843999981880188
1522398467.5650508,1373,0.8959999680519104
1522398467.7853448,1374,0.871999979019165
1522398468.0222695,1375,0.8960000276565552
1522398468.5051768,1377,0.8880000114440918
1522398468.7725215,1378,0.9120000004768372
1522398469.01414,1379,0.8799999952316284
1522398469.7226431,1382,0.8999999761581421
1522398470.2628896,1384,0.8960000276565552
1522398470.5278432,1385,0.8759999871253967
1522398470.7951546,1386,0.8920000195503235
1522398471.0440242,1387,0.8960000276565552
1522398471.28427,1388,0.8640000224113464
1522398471.542397,1389,0.8880000114440918
1522398472.004534,1391,0.8639999628067017
1522398472.2461274,1392,0.8479999899864197
1522398472.9840448,1395,0.8999999761581421
1522398474.3175123,1400,0.8840000033378601
1522398478.028365,1412,0.8920000195503235
